Incident Number,Date,Time Out,Time In,Location,Call Type,Response Area,Company Run #,Box or Street Assignment,Working Fire,Unit 1,Unit 1 Off ID,Unit 1 Dr ID,Unit 1 FF1 ID,Unit 1 FF2 ID,Unit 1 FF3 ID,Unit 1 FF4 ID,Unit 1 FF5 ID,Unit 1 FF6 ID,Unit 1 FF7 ID,Unit 1 Disposition,Unit 2,Unit 2 Off ID,Unit 2 Dr ID,Unit 2 FF1 ID,Unit 2 FF2 ID,Unit 2 FF3 ID,Unit 2 FF4 ID,Unit 2 FF5 ID,Unit 2 FF6 ID,Unit 2 FF7 ID,Unit 2 Disposition,Unit 3,Unit 3 Off ID,Unit 3 Dr ID,Unit 3 FF1 ID,Unit 3 FF2 ID,Unit 3 FF3 ID,Unit 3 FF4 ID,Unit 3 FF5 ID,Unit 3 FF6 ID,Unit 3 FF7 ID,Unit 3 Disposition,Unit 4,Unit 4 Off ID,Unit 4 Dr ID,Unit 4 FF1 ID,Unit 4 FF2 ID,Unit 4 FF3 ID,Unit 4 FF4 ID,Unit 4 FF5 ID,Unit 4 FF6 ID,Unit 4 FF7 ID,Unit 4 Disposition,Unit 5,Unit 5 Off ID,Unit 5 Dr ID,Unit 5 FF1 ID,Unit 5 FF2 ID,Unit 5 FF3 ID,Unit 5 FF4 ID,Unit 5 FF5 ID,Unit 5 FF6 ID,Unit 5 FF7 ID,Unit 5 Disposition,Remarks,Report by,Type of Incident,Box Area
131640333,13-Jun-13,00-Jan-00,00-Jan-00,14910 Bowie Rd,Non-Emergency Incidents,Surrounding Area,864058,FALSE,FALSE,TK12,17602,18044,19450,20104,20100,21014,20098,17826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer to Co. 49. No calls.,17602,,12
131650042,14-Jun-13,00-Jan-00,00-Jan-00,7300 Radcliffe Drive,Structure Fire,City of College Park,865059,FALSE,FALSE,E122,17602,18044,17826,20104,20098,,,,,Staged,C12A,,9781,,,,,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged. C12 with command. Light ballast.,17602,,13
131650205,14-Jun-13,00-Jan-00,00-Jan-00,11408 Old Baltimore Pike,Hazmat / Hazardous Condition,Surrounding Area,866060,TRUE,FALSE,TK12,17602,17826,18044,20100,20104,19459,,,,PISOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good Intent.,17602,,31
131650257,14-Jun-13,00-Jan-00,00-Jan-00,8712 Brae Brook Drive,Structure Fire,Surrounding Area,867061,TRUE,FALSE,TK12,17602,17826,21014,18044,21021,20104,20100,18452,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged.,17602,,48
131650328,14-Jun-13,00-Jan-00,00-Jan-00,8150 Baltimore Ave,Automatic Alarms,City of College Park,868062,FALSE,FALSE,E121,17602,17826,16284,21014,21021,20104,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alarm malfunction fire pump running no evidence of smoke or fire. Alarm company notified to respond immediately.,17602,,12
131660293,15-Jun-13,00-Jan-00,00-Jan-00,5100 Paint Branch Pkwy,Automatic Alarms,City of College Park,869063,FALSE,FALSE,E121,17568,17826,20100,20104,20825,,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17568,,12
131660350,15-Jun-13,00-Jan-00,00-Jan-00,4700 Tecumseh St,Non-Emergency Incidents,City of College Park,870064,FALSE,FALSE,E122,17568,17826,20098,20100,20104,20825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Broken temporary water main, WSSC notified.",17568,,11
131680004,17-Jun-13,00-Jan-00,00-Jan-00,5915 Cherrywood Terrace,Hazmat / Hazardous Condition,Surrounding Area,871065,TRUE,FALSE,E121,17826,17038,19459,20100,20104,18452,20098,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,17826,,14
131680063,17-Jun-13,00-Jan-00,00-Jan-00,4710 Cherry Hill Road,Rescues,City of College Park,872066,FALSE,FALSE,E121,862,16221,18467,13202,,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16221,,11
131680128,17-Jun-13,00-Jan-00,00-Jan-00,39 Collonade Drive,Automatic Alarms,University of Maryland,873067,FALSE,FALSE,E121,862,16221,,,,,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16221,,12
131680151,17-Jun-13,00-Jan-00,00-Jan-00,238 Rossborough Lane,Automatic Alarms,University of Maryland,874068,FALSE,FALSE,E121,862,16221,18467,13202,,,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16221,,12
131680179,17-Jun-13,00-Jan-00,00-Jan-00,SB I95/Powder Mill Road,Vehicle Fire,Surrounding Area,875069,FALSE,FALSE,E121,862,16221,18467,13202,20825,,,,,Staged,HMSU12,,20098,,,,,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16221,,41
131680252,17-Jun-13,00-Jan-00,00-Jan-00,5825 University Research Ct.,Vegetation Fire,City of College Park,876070,FALSE,FALSE,E121,17602,17826,19459,20098,,,,,,PISOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,small outside fire.,17602,,13
131680298,17-Jun-13,00-Jan-00,00-Jan-00,8150 Baltimore Ave,Non-Emergency Incidents,City of College Park,877071,FALSE,FALSE,E121,17602,17826,19459,20104,20098,20825,,,,PISOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Placed off of firewatch,17602,,12
131680345,17-Jun-13,00-Jan-00,00-Jan-00,4519 38th Street,Hazmat / Hazardous Condition,Surrounding Area,,FALSE,FALSE,F12,17602,17826,20825,20104,,,,,,Staged,HMSU12,19459,20098,,,,,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged.,17602,,55
131680387,17-Jun-13,00-Jan-00,00-Jan-00,6116 Breezewood Ct,Structure Fire,Surrounding Area,879073,TRUE,FALSE,E121,17602,17826,19459,20098,20104,18452,20825,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged. Grill on balcony.,17602,,14
131690268,18-Jun-13,00-Jan-00,00-Jan-00,Inner Loop 495/Kennilworth Ave,Rescues,City of College Park,883077,FALSE,FALSE,E121,17602,17826,19459,18452,20100,20104,20098,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA.,17602,,35
131690296,18-Jun-13,00-Jan-00,00-Jan-00,4500 Paint Branch PKWY,Structure Fire,City of College Park,884078,TRUE,FALSE,E121,17602,17826,19459,20104,20326,18452,20098,20825,,Staged,E122,20100,17568,16284,21021,,,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFRI burning. Good intent.,17602,,12
131690322,18-Jun-13,00-Jan-00,00-Jan-00,7812 Jacobs Drive,Structure Fire,Surrounding Area,885079,TRUE,FALSE,E121,17602,17826,20104,20100,19459,20825,18452,20326,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged. FOTS minor extension per TK14,17602,,35
131700045,19-Jun-13,00-Jan-00,00-Jan-00,Baltimore Ave/Guilford Rd,EMS Assists,City of College Park,886080,FALSE,FALSE,E121,17602,17826,20104,20326,,,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assist A128.,17602,,12
131700103,19-Jun-13,00-Jan-00,00-Jan-00,8700 Baltimore Avenue,Non-Emergency Incidents,City of College Park,887081,FALSE,FALSE,E121,862,16221,,,,,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building off of fire watch.,16221,,11
131700158,19-Jun-13,00-Jan-00,00-Jan-00,9215 51st Avenue,Structure Fire,City of College Park,888082,TRUE,FALSE,E121,862,16221,4820,16403,20825,20098,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16221,,11
131700216,19-Jun-13,00-Jan-00,00-Jan-00,Campus Drive/Baltimore Ave,Other Emergency,University of Maryland,889083,FALSE,FALSE,E122,17602,17826,19459,20098,20100,,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good intent. Smoke from the steam plant.,17602,,12
131700220,19-Jun-13,00-Jan-00,00-Jan-00,4931 Paint Branch Parkwa,Rescues,City of College Park,890084,FALSE,FALSE,E122,17602,17826,21014,20098,19459,20100,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stuck elevator. Nothing found.,17602,,12
131700245,19-Jun-13,00-Jan-00,00-Jan-00,Baltimore Ave/Campus Drive,EMS Assists,City of College Park,891085,FALSE,FALSE,E122,17602,17826,21014,20098,17397,,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No patient.,17602,,12
131710213,20-Jun-13,00-Jan-00,00-Jan-00,4 Fraternity Drive,Automatic Alarms,University of Maryland,893087,FALSE,FALSE,E122,17602,17937,18044,20100,20098,,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alarm set off due to workers.,17602,,12
131710245,20-Jun-13,00-Jan-00,00-Jan-00,77 Regents Dr.,EMS Assists,University of Maryland,894088,FALSE,FALSE,E122,17602,17937,20098,17397,20100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMS-Good Intent,20098,,12
131720166,21-Jun-13,00-Jan-00,00-Jan-00,13540 Baltimore Ave,Hazmat / Hazardous Condition,Surrounding Area,895089,FALSE,FALSE,HMSU12,21021,20098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,21021,,10
131720244,21-Jun-13,00-Jan-00,00-Jan-00,NB Balt. Ave./EB Cherry Hill Rd.,Rescues,City of College Park,896090,FALSE,FALSE,E122,17602,17826,20098,18044,20100,16481,21014,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,20098,,11
131720250,21-Jun-13,00-Jan-00,00-Jan-00,9106 Edmonston Ct.,Structure Fire,Surrounding Area,897091,TRUE,FALSE,E122,17602,17826,17937,18044,20104,20100,21014,,,Staged,C12,,10238,,,,,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged. FOTS per TK14,17602,,12
131720266,21-Jun-13,00-Jan-00,00-Jan-00,11244 Evans Trail,Structure Fire,Surrounding Area,898092,TRUE,FALSE,TK12,17602,17826,18044,20104,20098,21014,16481,,,PISPTA,C12,,10238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA. FOTS per E841,17602,,41
131720299,21-Jun-13,00-Jan-00,00-Jan-00,4617 Norwich Rd,Automatic Alarms,City of College Park,899093,FALSE,FALSE,E122,17602,17826,21014,20104,20098,18452,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alarm would not reset. Placed on Fire Watch.,17602,,12
131720349,21-Jun-13,00-Jan-00,00-Jan-00,4617 Norwich Rd,Automatic Alarms,City of College Park,900094,FALSE,FALSE,E122,17602,17826,20100,20098,21014,18452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taken off of fire watch.,17602,,12
131720376,22-Jun-13,00-Jan-00,00-Jan-00,7823 Mandan Rd,Structure Fire,Surrounding Area,901095,TRUE,FALSE,E122,17602,17826,18044,20104,20100,20098,21014,18452,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged. FOTS per TK14.,17602,,35
131730078,22-Jun-13,00-Jan-00,00-Jan-00,Outer Loop 495/Kennilworth Ave,Vehicle Fire,Surrounding Area,903097,FALSE,FALSE,E122,17602,17826,17937,18044,21014,18403,20100,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged. Assisted E835,17602,,35
131730133,22-Jun-13,00-Jan-00,00-Jan-00,9179 Springhill Lane,EMS Assists,Surrounding Area,904098,FALSE,FALSE,E122,17602,17826,18044,20100,20104,21014,17937,,,Cancelled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cancelled.,17602,,14
131730147,22-Jun-13,00-Jan-00,00-Jan-00,360 Terrapin Trail,EMS Assists,University of Maryland,905099,FALSE,FALSE,E122,17602,17826,18044,17937,21014,18403,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,17602,,11
131730205,22-Jun-13,00-Jan-00,,31 Chapel Dr.,Automatic Alarms,University of Maryland,906100,FALSE,FALSE,E122,17602,17826,20104,18403,,,,,,Investigation - Malfunctioning Alarm,Stat,,17937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malfunctioning alarm in 1102.,17937,,12
131730334,22-Jun-13,00-Jan-00,00-Jan-00,6221 Springhill Ct.,Structure Fire,Surrounding Area,907101,TRUE,FALSE,TK12,17937,17826,18403,20098,20100,20104,20825,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17937,,14
131730353,22-Jun-13,00-Jan-00,00-Jan-00,9130 Springhill Ln,Structure Fire,Surrounding Area,908102,TRUE,FALSE,E122,17937,17826,18044,20100,20104,20825,20098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOTS,17937,,14
131740056,23-Jun-13,00-Jan-00,00-Jan-00,8150 Baltimore Ave,Automatic Alarms,City of College Park,303103,FALSE,FALSE,E122,17937,17826,18044,20098,20100,20104,20825,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17937,,12
131740139,23-Jun-13,00-Jan-00,00-Jan-00,1801 Metzerott Rd.,Structure Fire,Surrounding Area,910104,TRUE,FALSE,TK12,17937,17826,17602,18044,20098,20100,18403,20825,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17937,,34
131740174,23-Jun-13,00-Jan-00,00-Jan-00,Outer Loop 495/Baltimore Ave,Rescues,Surrounding Area,911105,FALSE,FALSE,E122,17602,17826,18403,20098,20100,20825,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA. Property Damage per SQ14,17602,,35
131740213,23-Jun-13,00-Jan-00,00-Jan-00,8583 Greenbelt Road,Hazmat / Hazardous Condition,Surrounding Area,912106,TRUE,FALSE,TK12,18044,17937,19450,18403,20098,,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged,18044,,48
131740286,23-Jun-13,00-Jan-00,00-Jan-00,4008 Howard Rd.,Structure Fire,Surrounding Area,913107,TRUE,FALSE,TK12,17937,17826,19450,21021,20326,20098,18403,,,PISOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17937,,31
131740333,23-Jun-13,00-Jan-00,00-Jan-00,9014 Rhode Island Ave,Hazmat / Hazardous Condition,City of College Park,914108,TRUE,FALSE,E122,17937,17602,18044,21014,20098,20100,21021,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17937,,11
131740350,23-Jun-13,00-Jan-00,00-Jan-00,8150 Baltimoe ave,Automatic Alarms,City of College Park,915109,FALSE,FALSE,E122,17602,17826,20326,19843,20348,,,,,Investigation - Malfunctioning Alarm,Stat,19450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Placed on fire watch,19450,,12
131750324,24-Jun-13,00-Jan-00,00-Jan-00,Inner Loop 495/Kennilworth Ave,Rescues,City of College Park,918112,FALSE,FALSE,E122,17602,16691,18044,19450,16481,18452,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA.,17602,,11
131750358,24-Jun-13,00-Jan-00,00-Jan-00,5911 Cherywood Terrace,Hazmat / Hazardous Condition,Surrounding Area,919113,TRUE,FALSE,E122,17602,16691,18044,20104,20098,20305,19450,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,staged.,17602,,14
131750363,24-Jun-13,00-Jan-00,00-Jan-00,9306 Edmonston Rd,Hazmat / Hazardous Condition,Surrounding Area,920114,TRUE,FALSE,E122,17602,16691,17937,18044,20100,20098,20305,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged.,17602,,14
131750367,24-Jun-13,00-Jan-00,00-Jan-00,University BLVD/Stadium Drive,Rescues,University of Maryland,921115,FALSE,FALSE,E122,17602,16691,18044,17937,20098,20100,20305,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assist EMS,17602,,10
131760294,25-Jun-13,00-Jan-00,00-Jan-00,IL Cap Beltway/Baltimore Ave,Rescues,Surrounding Area,925119,FALSE,FALSE,E121,17937,17602,18044,20098,20100,21014,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17937,,11
131760389,25-Jun-13,00-Jan-00,00-Jan-00,7300 50th Ave,EMS Assists,City of College Park,926120,FALSE,FALSE,E121,17937,20100,18044,19843,21014,,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17937,,12
131760393,25-Jun-13,00-Jan-00,00-Jan-00,259 Ellicott Drive,Automatic Alarms,University of Maryland,927121,FALSE,FALSE,TK12,17602,17826,19450,18452,,20098,21021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pull Station cover.,17602,,12
131770250,26-Jun-13,00-Jan-00,00-Jan-00,8077 Greenmeade Drive,Hazmat / Hazardous Condition,University of Maryland,930124,FALSE,FALSE,E121,17602,20100,17937,20098,15876,,,,,Investigation - Nothing Found,HMSU12,20326,19450,,,,,,,,Investigation - Nothing Found,C12,10238,,,,,,,,,PISOS,,,,,,,,,,,,,,,,,,,,,,,Investigated small chemical spill. Chemical was Ethidium Bromide solution. UMD environmental safety was notified and on their way to clean up the smill. Spill was no more than 2 to 3 drops. C12 on scene.,17602,,11
131770263,26-Jun-13,00-Jan-00,00-Jan-00,Lakeland Rd./Baltimore Ave,Rescues,City of College Park,931125,FALSE,FALSE,E121,17602,20100,19450,20326,,,,,,Assist EMS,Stat,17937,15876,17568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17937,,12
131770309,26-Jun-13,00-Jan-00,00-Jan-00,9200 Powder Mill Rd,Structure Fire,Surrounding Area,932126,TRUE,FALSE,TK12,17937,15876,17826,19459,18452,20098,20104,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17937,,31
131770336,26-Jun-13,00-Jan-00,00-Jan-00,7912 West Park Dr.,Hazmat / Hazardous Condition,Surrounding Area,933127,TRUE,FALSE,TK12,17937,15876,19459,17826,18452,20104,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17937,,31
131770370,27-Jun-13,00-Jan-00,00-Jan-00,8150 Baltimore Ave,EMS Assists,City of College Park,934128,FALSE,FALSE,E121,17602,20100,21021,19450,20326,,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing found. No patient.,17602,,12
131780044,27-Jun-13,00-Jan-00,00-Jan-00,68 Valley Drive,Automatic Alarms,University of Maryland,935129,FALSE,FALSE,E121,17602,20100,21021,20326,,,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supervisory alarm.,17602,,12
131780077,27-Jun-13,00-Jan-00,00-Jan-00,1319 university blvd,Structure Fire,Surrounding Area,936130,TRUE,TRUE,TK12,2732,16732,20279,21061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"moco 702 working fire, staged",16732,,Montgomery County
131780105,27-Jun-13,00-Jan-00,00-Jan-00,8204 Baltimore Ave,Automatic Alarms,City of College Park,937131,FALSE,FALSE,E121,2732,16732,21061,20279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wokers,16732,,12
131780110,27-Jun-13,00-Jan-00,00-Jan-00,UM 68 Eppley Rec Center,Automatic Alarms,University of Maryland,938132,FALSE,FALSE,E121,2732,16732,21061,20279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nothing found,16732,,12
131780297,27-Jun-13,00-Jan-00,00-Jan-00,6214 Westcheser Park Dr.,Structure Fire,City of College Park,940134,TRUE,FALSE,E121,18044,17602,20098,20104,19459,19450,21014,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged-FOTS,20098,,14
131790272,28-Jun-13,00-Jan-00,00-Jan-00,5017 Kenesaw St.,Rescues,City of College Park,942136,FALSE,FALSE,E121,20100,17937,17602,19450,20326,21014,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17937,,11
131790324,28-Jun-13,00-Jan-00,00-Jan-00,68 Valley Dr.,EMS Assists,University of Maryland,943137,FALSE,FALSE,E121,17937,20100,17602,19450,21014,20326,20881,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17937,,12
131790406,28-Jun-13,00-Jan-00,00-Jan-00,5027 57th Av,Hazmat / Hazardous Condition,Surrounding Area,944138,FALSE,FALSE,HMSU12,21014,19450,,,,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,21014,,09
131800031,29-Jun-13,00-Jan-00,00-Jan-00,Norwich rd / Dartmouth ave,EMS Assists,City of College Park,945139,FALSE,FALSE,E121,17937,20100,19450,20326,21014,17602,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,19450,,12
131800042,29-Jun-13,00-Jan-00,00-Jan-00,Calvert Rd/Columbia Ave,EMS Assists,City of College Park,946140,FALSE,FALSE,E121,17937,20100,17602,19450,20326,21014,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pt. refusal.,17937,,12
131800064,29-Jun-13,00-Jan-00,00-Jan-00,8150 Baltimore Ave,Automatic Alarms,City of College Park,947141,FALSE,FALSE,E121,17937,20100,19450,21014,20326,,,,,Investigation - Malfunctioning Alarm,Stat,17602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17602,,12
131800184,29-Jun-13,00-Jan-00,00-Jan-00,3703 Marlborough Way,Automatic Alarms,City of College Park,948142,FALSE,FALSE,TK12,17602,17937,19450,21014,20100,20326,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malfunctioning alarm. Good Intent.,17602,,12
131800186,29-Jun-13,00-Jan-00,00-Jan-00,4800 Berwyn House Rd,Rescues,City of College Park,949143,FALSE,FALSE,TK12,17602,17937,21014,20326,,,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good Intent for a stuck elevator.,17602,,12
131800234,29-Jun-13,00-Jan-00,00-Jan-00,3419 Tulane Dr.,Automatic Alarms,University of Maryland,950144,FALSE,FALSE,E121,17937,20100,16691,19450,20326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bells,17937,,01
131800343,29-Jun-13,00-Jan-00,00-Jan-00,11230 Cherry Hill Rd,Hazmat / Hazardous Condition,Surrounding Area,951145,TRUE,FALSE,TK12,17602,17937,21014,20100,20326,,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slight odor that disspated. Maintenance called and enroute.,17602,,41
131810060,30-Jun-13,00-Jan-00,00-Jan-00,11230 Cherry Hill Rd.,Hazmat / Hazardous Condition,Surrounding Area,953147,TRUE,FALSE,TK12,17937,16691,19450,20100,20326,,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17937,,41
131810144,30-Jun-13,00-Jan-00,00-Jan-00,1127 University Blvd.,Structure Fire,Surrounding Area,954148,TRUE,FALSE,TK12,17937,16691,17602,19450,20100,20326,21014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Handler on roof,17937,,Montgomery County
131810312,30-Jun-13,00-Jan-00,00-Jan-00,4812-A College Ave.,Hazmat / Hazardous Condition,City of College Park,955149,FALSE,FALSE,E121,16691,20100,17261,18452,20326,19450,,,,Emergency Operations Performed,C12,,10238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gas Leak in A-11 stove secured, vent by Tk1",16691,,12
131810341,30-Jun-13,00-Jan-00,00-Jan-00,IL Cap Beltway @ NB I-95,Rescues,City of College Park,956150,FALSE,FALSE,E121,16691,20100,17261,18452,19459,17602,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMS Assist,16691,,11
131810386,30-Jun-13,00-Jan-00,00-Jan-00,9328 Cherry Hill Road,Structure Fire,City of College Park,957151,TRUE,FALSE,TK12,18044,17602,19459,18452,17261,,,,,PISPTA,C12,,10238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,18044,,11
131810400,30-Jun-13,00-Jan-00,00-Jan-00,4427 Romlon Street,Hazmat / Hazardous Condition,Surrounding Area,958152,TRUE,FALSE,TK12,18044,17602,19459,17261,18452,19843,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged,18044,,31
131820060,01-Jul-13,00-Jan-00,00-Jan-00,444 Ridge Road,Hazmat / Hazardous Condition,Surrounding Area,960002,FALSE,FALSE,HMSU12,20015,862,,,,,,,,Staged,F12,16403,16221,,,,,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16221,,35
131820126,01-Jul-13,00-Jan-00,00-Jan-00,OL Beltway/Kenilworth Ave,Rescues,Surrounding Area,961003,FALSE,FALSE,E121,862,16221,,,,,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16221,,35
